evaluated_at_utc,evaluated_at_ept,forecast_datetime_beginning_utc,forecast_datetime_beginning_ept,forecast_datetime_ending_utc,forecast_datetime_ending_ept,forecast_area,forecast_load_mw
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,PECO/MIDATL,4138.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,PECO/MIDATL,4139.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,PECO/MIDATL,4141.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,PECO/MIDATL,4142.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,PECO/MIDATL,4142.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,PECO/MIDATL,4143.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,PECO/MIDATL,4144.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,PECO/MIDATL,4145.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,PECO/MIDATL,4145.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,PECO/MIDATL,4146.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,PECO/MIDATL,4147.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,PECO/MIDATL,4147.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,PECO/MIDATL,4147.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,PECO/MIDATL,4148.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,PECO/MIDATL,4148.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,PECO/MIDATL,4148.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,PECO/MIDATL,4148.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,10/15/2020 6:25:00 PM,10/15/2020 2:25:00 PM,PECO/MIDATL,4148.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:25:00 PM,10/15/2020 2:25:00 PM,10/15/2020 6:30:00 PM,10/15/2020 2:30:00 PM,PECO/MIDATL,4148.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,MID_ATLANTIC_REGION,27376.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,MID_ATLANTIC_REGION,27400.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,MID_ATLANTIC_REGION,27425.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,MID_ATLANTIC_REGION,27449.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,MID_ATLANTIC_REGION,27473.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,MID_ATLANTIC_REGION,27497.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,MID_ATLANTIC_REGION,27522.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,MID_ATLANTIC_REGION,27546.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,AE/MIDATL,832.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,AE/MIDATL,833.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,AE/MIDATL,835.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,AE/MIDATL,837.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,AE/MIDATL,839.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,AE/MIDATL,841.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,AE/MIDATL,844.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,AE/MIDATL,846.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,AE/MIDATL,849.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,AE/MIDATL,852.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,AE/MIDATL,855.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,AE/MIDATL,858.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,AE/MIDATL,861.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,AE/MIDATL,864.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,AE/MIDATL,867.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,AE/MIDATL,871.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,AE/MIDATL,874.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,AE/MIDATL,878.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,AE/MIDATL,881.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,AE/MIDATL,885.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,AE/MIDATL,889.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,AE/MIDATL,893.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,10/15/2020 6:25:00 PM,10/15/2020 2:25:00 PM,AE/MIDATL,898.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:25:00 PM,10/15/2020 2:25:00 PM,10/15/2020 6:30:00 PM,10/15/2020 2:30:00 PM,AE/MIDATL,902.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,AEP,13611.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,AEP,13612.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,AEP,13614.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,AEP,13614.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,AEP,13614.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,AEP,13613.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,AEP,13611.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,AEP,13609.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,AEP,13606.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,AEP,13602.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,AEP,13597.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,AEP,13591.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,AEP,13585.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,AEP,13577.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,AEP,13568.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,AEP,13559.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,AEP,13549.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,AEP,13539.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,AEP,13527.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,AEP,13515.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,AEP,13503.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,AEP,13490.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,10/15/2020 6:25:00 PM,10/15/2020 2:25:00 PM,AEP,13477.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:25:00 PM,10/15/2020 2:25:00 PM,10/15/2020 6:30:00 PM,10/15/2020 2:30:00 PM,AEP,13463.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,AP,5121.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,AP,5125.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,AP,5129.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,AP,5133.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,AP,5137.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,AP,5141.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,AP,5144.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,AP,5148.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,AP,5151.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,AP,5154.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,AP,5156.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,AP,5158.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,AP,5159.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,AP,5160.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,AP,5160.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,AP,5160.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,AP,5160.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,AP,5159.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,AP,5159.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,AP,5157.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,AP,5156.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,AP,5155.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,10/15/2020 6:25:00 PM,10/15/2020 2:25:00 PM,AP,5154.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:25:00 PM,10/15/2020 2:25:00 PM,10/15/2020 6:30:00 PM,10/15/2020 2:30:00 PM,AP,5152.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,BG&E/MIDATL,2987.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,BG&E/MIDATL,2990.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,BG&E/MIDATL,2992.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,BG&E/MIDATL,2995.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,BG&E/MIDATL,2998.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,BG&E/MIDATL,3000.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,BG&E/MIDATL,3003.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,BG&E/MIDATL,3005.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,BG&E/MIDATL,3008.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,BG&E/MIDATL,3011.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,BG&E/MIDATL,3013.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,BG&E/MIDATL,3016.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,BG&E/MIDATL,3019.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,BG&E/MIDATL,3022.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,BG&E/MIDATL,3026.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,BG&E/MIDATL,3029.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,BG&E/MIDATL,3032.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,BG&E/MIDATL,3036.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,BG&E/MIDATL,3040.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,BG&E/MIDATL,3044.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,BG&E/MIDATL,3049.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,BG&E/MIDATL,3053.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,10/15/2020 6:25:00 PM,10/15/2020 2:25:00 PM,BG&E/MIDATL,3058.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 6:25:00 PM,10/15/2020 2:25:00 PM,10/15/2020 6:30:00 PM,10/15/2020 2:30:00 PM,BG&E/MIDATL,3063.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,COMED,10255.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,COMED,10259.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,COMED,10265.000000
10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,COMED,10270.000000
